# Coding: utf-8
# File format version: 7
# Title: CAMS Radiation Service v4.6 all-sky irradiation (derived from satellite data).
# Content:  A time-series of solar radiation received on horizontal plane and plane always normal to the sun rays at ground level.
#           Returns the global, beam and diffuse irradiations integrated over a selected time step,
#           for a selected location (geostationary satellite coverage) and a selected period.
# The research leading to these results has received funding from the European Union within the Copernicus programme.
# Provider: VAISALA with MINES ParisTech (France) and DLR (Germany)
# More information at: http://www.soda-pro.com/web-services/radiation/cams-radiation-service
# Date begin (ISO 8601): 2014-12-31T00:00:00.0
# Date end (ISO 8601): 2019-01-01T00:00:00.0
# Latitude (positive North, ISO 19115): 37.4312
# Longitude (positive East, ISO 19115): -6.2603
# Altitude (m): 73.00
# Elevation of CAMS cell (m): 230.54
# Time reference: Universal time (UT)
#
# Encoding partly from D2.8.III.13-14 INSPIRE Data Specification on Atmospheric Conditions and Meteorological Geographical Features - Technical Guidelines (2013-12-10) and CF (Climate and Forecast) metadata (2013-11-11)
# CF Standard Names registry of ObservablePropertyValue
# http://cfconventions.org/Data/cf-standard-names/27/build/cf-standard-name-table.html
# urn:x-inspire:specification:DS-AC-MF:observable-property-name:cf-standard-name:1.6
# ObservableProperty
#     basePhenomenon:"integral_of_surface_downwelling_shortwave_flux_in_air_sky_wrt_time"
#     uom:"Wh m-2" [unit]
# StatisticalMeasure
#     statisticalFunction: "sum"
# Summarization (integration) period: 0 year 0 month 0 day 0 h 1 min 0 s
# noValue: nan
# File generated on: 2026-02-11
#
# Columns:
# 1. Observation period (ISO 8601)
# 2. TOA. Irradiation on horizontal plane at the top of atmosphere (Wh/m2)
# 3. Clear sky GHI. Clear sky global irradiation on horizontal plane at ground level (Wh/m2)
# 4. Clear sky BHI. Clear sky beam irradiation on horizontal plane at ground level (Wh/m2)
# 5. Clear sky DHI. Clear sky diffuse irradiation on horizontal plane at ground level (Wh/m2)
# 6. Clear sky BNI. Clear sky beam irradiation on mobile plane following the sun at normal incidence (Wh/m2)
# 7. GHI. Global irradiation on horizontal plane at ground level (Wh/m2)
# 8. BHI. Beam irradiation on horizontal plane at ground level (Wh/m2)
# 9. DHI. Diffuse irradiation on horizontal plane at ground level (Wh/m2)
#10. BNI. Beam irradiation on mobile plane following the sun at normal incidence (Wh/m2)
#11. Reliability. Proportion of reliable data in the summarization (0-1)
#12. sza. Solar zenithal angle for the middle of the summarization (deg)
#13. summer/winter split. 1.0 means summer, 0.0 means winter
#14. tco3. Total column content of ozone (Dobson unit)
#15. tcwv. Total column content of water vapour (kg/m2)
#16. AOD BC. Partial aerosol optical depth at 550 nm for black carbon
#17. AOD DU. Partial aerosol optical depth at 550 nm for dust
#18. AOD SS. Partial aerosol optical depth at 550 nm for sea salt
#19. AOD OR. Partial aerosol optical depth at 550 nm for organic matter
#20. AOD SU. Partial aerosol optical depth at 550 nm for sulphate
#21. AOD NI. Partial aerosol optical depth at 550 nm for nitrate
#22. AOD AM. Partial aerosol optical depth at 550 nm for ammonium
#23. AOD SO. Partial aerosol optical depth at 550 nm for secondary organic
#24. alpha. Angstroem coefficient for aerosol. Obsolete (value is always nan)
#25. Snow_probability of the pixel (percentage from 0 to 100, value of the nearest acquisition time of the pixel) -1=no value
#26. fiso. MODIS-like BRDF parameter fiso
#27. fvol. MODIS-like BRDF parameter fvol
#28. fgeo. MODIS-like BRDF parameter fgeo
#29. albedo. Ground albedo
#30. Cloud optical depth (value from 0 to 500, value of the nearest acquisition time of the pixel) nan=no value
#31. Cloud coverage of the pixel (percentage from 0 to 100, value of the nearest acquisition time of the pixel) -1=no value
#32. Cloud type (value of the nearest acquisition time of the pixel) -1=no value 0=no clouds 5=low-level cloud 6=medium-level cloud 7=high-level cloud 8=thin cloud
#33. GHI no corr. Global irradiation without bias correction on horizontal plane at ground level (obsolete)
#34. BHI no corr. Beam irradiation without bias correction on horizontal plane at ground level (obsolete)
#35. DHI no corr. Diffuse irradiation without bias correction on horizontal plane at ground level (obsolete)
#36. BNI no corr. Beam irradiation without bias correction on mobile plane following the sun at normal incidence (obsolete)
#
# Observation period;TOA;Clear sky GHI;Clear sky BHI;Clear sky DHI;Clear sky BNI;GHI;BHI;DHI;BNI;Reliability;sza;summer/winter split;tco3;tcwv;AOD BC;AOD DU;AOD SS;AOD OR;AOD SU;AOD NI;AOD AM;AOD SO;alpha;Snow probability;fiso;fvol;fgeo;albedo;Cloud optical depth;Cloud coverage;Cloud type;GHI no corr;BHI no corr;DHI no corr;BNI no corr
2014-12-31T05:10:00.0/2014-12-31T05:11:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000;0.0000;0.0075;299.3404;4.6550;0.0011;0.0000;0.0024;0.0095;0.0041;0.0000;0.0000;0.0000;nan;-1;0.1753;0.0603;0.0292;nan;nan;-1;-1;0.0000;0.0000;0.0000;0.0000
2014-12-31T05:11:00.0/2014-12-31T05:12:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000;0.0000;0.0075;299.3111;4.6536;0.0011;0.0000;0.0024;0.0095;0.0041;0.0000;0.0000;0.0000;nan;-1;0.1753;0.0603;0.0292;nan;nan;-1;-1;0.0000;0.0000;0.0000;0.0000
2014-12-31T05:12:00.0/2014-12-31T05:13:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000;0.0000;0.0075;299.2818;4.6522;0.0011;0.0000;0.0024;0.0095;0.0041;0.0000;0.0000;0.0000;nan;-1;0.1753;0.0603;0.0292;nan;nan;-1;-1;0.0000;0.0000;0.0000;0.0000
2014-12-31T05:13:00.0/2014-12-31T05:14:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000;0.0000;0.0075;299.2526;4.6508;0.0011;0.0000;0.0024;0.0095;0.0041;0.0000;0.0000;0.0000;nan;-1;0.1753;0.0603;0.0292;nan;nan;-1;-1;0.0000;0.0000;0.0000;0.0000
2014-12-31T05:14:00.0/2014-12-31T05:15:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000;0.0000;0.0075;299.2233;4.6494;0.0011;0.0000;0.0024;0.0095;0.0041;0.0000;0.0000;0.0000;nan;-1;0.1753;0.0603;0.0292;nan;nan;-1;-1;0.0000;0.0000;0.0000;0.0000
2014-12-31T05:15:00.0/2014-12-31T05:16:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000;0.0000;0.0075;299.1940;4.6480;0.0011;0.0000;0.0024;0.0095;0.0041;0.0000;0.0000;0.0000;nan;-1;0.1753;0.0603;0.0292;nan;nan;-1;-1;0.0000;0.0000;0.0000;0.0000
2014-12-31T05:16:00.0/2014-12-31T05:17:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000;0.0000;0.0075;299.1647;4.6466;0.0011;0.0000;0.0024;0.0095;0.0041;0.0000;0.0000;0.0000;nan;-1;0.1753;0.0603;0.0292;nan;nan;-1;-1;0.0000;0.0000;0.0000;0.0000
2014-12-31T05:17:00.0/2014-12-31T05:18:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000;0.0000;0.0075;299.1355;4.6452;0.0011;0.0000;0.0024;0.0095;0.0041;0.0000;0.0000;0.0000;nan;-1;0.1753;0.0603;0.0292;nan;nan;-1;-1;0.0000;0.0000;0.0000;0.0000
2014-12-31T05:18:00.0/2014-12-31T05:19:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000;0.0000;0.0075;299.1062;4.6439;0.0011;0.0000;0.0023;0.0095;0.0041;0.0000;0.0000;0.0000;nan;-1;0.1753;0.0603;0.0292;nan;nan;-1;-1;0.0000;0.0000;0.0000;0.0000
2014-12-31T05:19:00.0/2014-12-31T05:20:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000;0.0000;0.0075;299.0769;4.6425;0.0011;0.0000;0.0023;0.0095;0.0041;0.0000;0.0000;0.0000;nan;-1;0.1753;0.0603;0.0292;nan;nan;-1;-1;0.0000;0.0000;0.0000;0.0000
2014-12-31T05:20:00.0/2014-12-31T05:21:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000;0.0000;0.0075;299.0476;4.6411;0.0011;0.0000;0.0023;0.0095;0.0041;0.0000;0.0000;0.0000;nan;-1;0.1753;0.0603;0.0292;nan;nan;-1;-1;0.0000;0.0000;0.0000;0.0000
2014-12-31T05:21:00.0/2014-12-31T05:22:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000;0.0000;0.0075;299.0183;4.6397;0.0011;0.0000;0.0023;0.0095;0.0041;0.0000;0.0000;0.0000;nan;-1;0.1753;0.0603;0.0292;nan;nan;-1;-1;0.0000;0.0000;0.0000;0.0000
2014-12-31T05:22:00.0/2014-12-31T05:23:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000;0.0000;0.0075;298.9891;4.6383;0.0011;0.0000;0.0023;0.0095;0.0041;0.0000;0.0000;0.0000;nan;-1;0.1753;0.0603;0.0292;nan;nan;-1;-1;0.0000;0.0000;0.0000;0.0000
2014-12-31T05:23:00.0/2014-12-31T05:24:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000;0.0000;0.0075;298.9598;4.6369;0.0011;0.0000;0.0023;0.0095;0.0041;0.0000;0.0000;0.0000;nan;-1;0.1753;0.0603;0.0292;nan;nan;-1;-1;0.0000;0.0000;0.0000;0.0000
2014-12-31T05:24:00.0/2014-12-31T05:25:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000;0.0000;0.0075;298.9305;4.6355;0.0011;0.0000;0.0023;0.0095;0.0041;0.0000;0.0000;0.0000;nan;-1;0.1753;0.0603;0.0292;nan;nan;-1;-1;0.0000;0.0000;0.0000;0.0000
2014-12-31T05:25:00.0/2014-12-31T05:26:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000;0.0000;0.0075;298.9012;4.6341;0.0011;0.0000;0.0023;0.0095;0.0041;0.0000;0.0000;0.0000;nan;-1;0.1753;0.0603;0.0292;nan;nan;-1;-1;0.0000;0.0000;0.0000;0.0000
2014-12-31T05:26:00.0/2014-12-31T05:27:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000;0.0000;0.0075;298.8720;4.6327;0.0011;0.0000;0.0023;0.0095;0.0041;0.0000;0.0000;0.0000;nan;-1;0.1753;0.0603;0.0292;nan;nan;-1;-1;0.0000;0.0000;0.0000;0.0000
2014-12-31T05:27:00.0/2014-12-31T05:28:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000;0.0000;0.0075;298.8427;4.6313;0.0011;0.0000;0.0023;0.0095;0.0041;0.0000;0.0000;0.0000;nan;-1;0.1753;0.0603;0.0292;nan;nan;-1;-1;0.0000;0.0000;0.0000;0.0000
2014-12-31T05:28:00.0/2014-12-31T05:29:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000;0.0000;0.0075;298.8134;4.6300;0.0011;0.0000;0.0023;0.0095;0.0041;0.0000;0.0000;0.0000;nan;-1;0.1753;0.0603;0.0292;nan;nan;-1;-1;0.0000;0.0000;0.0000;0.0000
2014-12-31T05:29:00.0/2014-12-31T05:30:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000;0.0000;0.0075;298.7841;4.6286;0.0011;0.0000;0.0023;0.0095;0.0041;0.0000;0.0000;0.0000;nan;-1;0.1753;0.0603;0.0292;nan;nan;-1;-1;0.0000;0.0000;0.0000;0.0000
2014-12-31T05:30:00.0/2014-12-31T05:31:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000;0.0000;0.0075;298.7549;4.6272;0.0011;0.0000;0.0023;0.0095;0.0041;0.0000;0.0000;0.0000;nan;-1;0.1753;0.0603;0.0292;nan;nan;-1;-1;0.0000;0.0000;0.0000;0.0000
2014-12-31T05:31:00.0/2014-12-31T05:32:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000;0.0000;0.0075;298.7256;4.6258;0.0011;0.0000;0.0023;0.0095;0.0041;0.0000;0.0000;0.0000;nan;-1;0.1753;0.0603;0.0292;nan;nan;-1;-1;0.0000;0.0000;0.0000;0.0000
2014-12-31T05:32:00.0/2014-12-31T05:33:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000;0.0000;0.0075;298.6963;4.6244;0.0011;0.0000;0.0023;0.0095;0.0041;0.0000;0.0000;0.0000;nan;-1;0.1753;0.0603;0.0292;nan;nan;-1;-1;0.0000;0.0000;0.0000;0.0000
2014-12-31T05:33:00.0/2014-12-31T05:34:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000;0.0000;0.0075;298.6670;4.6230;0.0011;0.0000;0.0023;0.0095;0.0041;0.0000;0.0000;0.0000;nan;-1;0.1753;0.0603;0.0292;nan;nan;-1;-1;0.0000;0.0000;0.0000;0.0000
2014-12-31T05:34:00.0/2014-12-31T05:35:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000;0.0000;0.0075;298.6378;4.6216;0.0011;0.0000;0.0023;0.0095;0.0040;0.0000;0.0000;0.0000;nan;-1;0.1753;0.0603;0.0292;nan;nan;-1;-1;0.0000;0.0000;0.0000;0.0000
2014-12-31T05:35:00.0/2014-12-31T05:36:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000;0.0000;0.0075;298.6085;4.6202;0.0011;0.0000;0.0023;0.0095;0.0040;0.0000;0.0000;0.0000;nan;-1;0.1753;0.0603;0.0292;nan;nan;-1;-1;0.0000;0.0000;0.0000;0.0000
2014-12-31T05:36:00.0/2014-12-31T05:37:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000;0.0000;0.0075;298.5792;4.6188;0.0011;0.0000;0.0023;0.0095;0.0040;0.0000;0.0000;0.0000;nan;-1;0.1753;0.0603;0.0292;nan;nan;-1;-1;0.0000;0.0000;0.0000;0.0000
2014-12-31T05:37:00.0/2014-12-31T05:38:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000;0.0000;0.0075;298.5499;4.6175;0.0011;0.0000;0.0023;0.0095;0.0040;0.0000;0.0000;0.0000;nan;-1;0.1753;0.0603;0.0292;nan;nan;-1;-1;0.0000;0.0000;0.0000;0.0000
2014-12-31T05:38:00.0/2014-12-31T05:39:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000;0.0000;0.0075;298.5207;4.6161;0.0011;0.0000;0.0023;0.0095;0.0040;0.0000;0.0000;0.0000;nan;-1;0.1753;0.0603;0.0292;nan;nan;-1;-1;0.0000;0.0000;0.0000;0.0000
2014-12-31T05:39:00.0/2014-12-31T05:40:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000;0.0000;0.0075;298.4914;4.6147;0.0011;0.0000;0.0023;0.0095;0.0040;0.0000;0.0000;0.0000;nan;-1;0.1753;0.0603;0.0292;nan;nan;-1;-1;0.0000;0.0000;0.0000;0.0000
2014-12-31T05:40:00.0/2014-12-31T05:41:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000;0.0000;0.0075;298.4621;4.6133;0.0011;0.0000;0.0023;0.0095;0.0040;0.0000;0.0000;0.0000;nan;-1;0.1753;0.0603;0.0292;nan;nan;-1;-1;0.0000;0.0000;0.0000;0.0000
2014-12-31T05:41:00.0/2014-12-31T05:42:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000;0.0000;0.0075;298.4328;4.6119;0.0011;0.0000;0.0023;0.0095;0.0040;0.0000;0.0000;0.0000;nan;-1;0.1753;0.0603;0.0292;nan;nan;-1;-1;0.0000;0.0000;0.0000;0.0000
2014-12-31T05:42:00.0/2014-12-31T05:43:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000;0.0000;0.0075;298.4036;4.6105;0.0011;0.0000;0.0023;0.0095;0.0040;0.0000;0.0000;0.0000;nan;-1;0.1753;0.0603;0.0292;nan;nan;-1;-1;0.0000;0.0000;0.0000;0.0000
2014-12-31T05:43:00.0/2014-12-31T05:44:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000;0.0000;0.0075;298.3743;4.6091;0.0011;0.0000;0.0023;0.0095;0.0040;0.0000;0.0000;0.0000;nan;-1;0.1753;0.0603;0.0292;nan;nan;-1;-1;0.0000;0.0000;0.0000;0.0000
2014-12-31T05:44:00.0/2014-12-31T05:45:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000;0.0000;0.0075;298.3450;4.6077;0.0011;0.0000;0.0023;0.0095;0.0040;0.0000;0.0000;0.0000;nan;-1;0.1753;0.0603;0.0292;nan;nan;-1;-1;0.0000;0.0000;0.0000;0.0000
2014-12-31T05:45:00.0/2014-12-31T05:46:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000;0.0000;0.0075;298.3157;4.6063;0.0011;0.0000;0.0023;0.0095;0.0040;0.0000;0.0000;0.0000;nan;-1;0.1753;0.0603;0.0292;nan;nan;-1;-1;0.0000;0.0000;0.0000;0.0000
2014-12-31T05:46:00.0/2014-12-31T05:47:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000;0.0000;0.0075;298.2865;4.6049;0.0011;0.0000;0.0023;0.0095;0.0040;0.0000;0.0000;0.0000;nan;-1;0.1753;0.0603;0.0292;nan;nan;-1;-1;0.0000;0.0000;0.0000;0.0000
2014-12-31T05:47:00.0/2014-12-31T05:48:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000;0.0000;0.0075;298.2572;4.6036;0.0011;0.0000;0.0023;0.0095;0.0040;0.0000;0.0000;0.0000;nan;-1;0.1753;0.0603;0.0292;nan;nan;-1;-1;0.0000;0.0000;0.0000;0.0000
2014-12-31T05:48:00.0/2014-12-31T05:49:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000;0.0000;0.0075;298.2279;4.6022;0.0011;0.0000;0.0023;0.0095;0.0040;0.0000;0.0000;0.0000;nan;-1;0.1753;0.0603;0.0292;nan;nan;-1;-1;0.0000;0.0000;0.0000;0.0000
2014-12-31T05:49:00.0/2014-12-31T05:50:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000;0.0000;0.0075;298.1986;4.6008;0.0011;0.0000;0.0023;0.0095;0.0040;0.0000;0.0000;0.0000;nan;-1;0.1753;0.0603;0.0292;nan;nan;-1;-1;0.0000;0.0000;0.0000;0.0000
2014-12-31T05:50:00.0/2014-12-31T05:51:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000;0.0000;0.0075;298.1694;4.5994;0.0011;0.0000;0.0023;0.0095;0.0040;0.0000;0.0000;0.0000;nan;-1;0.1753;0.0603;0.0292;nan;nan;-1;-1;0.0000;0.0000;0.0000;0.0000
2014-12-31T05:51:00.0/2014-12-31T05:52:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000;0.0000;0.0075;298.1401;4.5980;0.0011;0.0000;0.0023;0.0095;0.0040;0.0000;0.0000;0.0000;nan;-1;0.1753;0.0603;0.0292;nan;nan;-1;-1;0.0000;0.0000;0.0000;0.0000
2014-12-31T05:52:00.0/2014-12-31T05:53:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000;0.0000;0.0075;298.1108;4.5966;0.0011;0.0000;0.0023;0.0095;0.0040;0.0000;0.0000;0.0000;nan;-1;0.1753;0.0603;0.0292;nan;nan;-1;-1;0.0000;0.0000;0.0000;0.0000
2014-12-31T05:53:00.0/2014-12-31T05:54:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000;0.0000;0.0075;298.0815;4.5952;0.0011;0.0000;0.0023;0.0095;0.0040;0.0000;0.0000;0.0000;nan;-1;0.1753;0.0603;0.0292;nan;nan;-1;-1;0.0000;0.0000;0.0000;0.0000
2014-12-31T05:54:00.0/2014-12-31T05:55:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000;0.0000;0.0075;298.0523;4.5938;0.0011;0.0000;0.0023;0.0095;0.0040;0.0000;0.0000;0.0000;nan;-1;0.1753;0.0603;0.0292;nan;nan;-1;-1;0.0000;0.0000;0.0000;0.0000
2014-12-31T05:55:00.0/2014-12-31T05:56:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000;0.0000;0.0075;298.0230;4.5924;0.0011;0.0000;0.0023;0.0095;0.0040;0.0000;0.0000;0.0000;nan;-1;0.1753;0.0603;0.0292;nan;nan;-1;-1;0.0000;0.0000;0.0000;0.0000
2014-12-31T05:56:00.0/2014-12-31T05:57:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000;0.0000;0.0075;297.9937;4.5910;0.0011;0.0000;0.0023;0.0095;0.0040;0.0000;0.0000;0.0000;nan;-1;0.1753;0.0603;0.0292;nan;nan;-1;-1;0.0000;0.0000;0.0000;0.0000
2014-12-31T05:57:00.0/2014-12-31T05:58:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000;0.0000;0.0075;297.9644;4.5897;0.0011;0.0000;0.0023;0.0095;0.0040;0.0000;0.0000;0.0000;nan;-1;0.1753;0.0603;0.0292;nan;nan;-1;-1;0.0000;0.0000;0.0000;0.0000
2014-12-31T05:58:00.0/2014-12-31T05:59:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000;0.0000;0.0075;297.9352;4.5883;0.0011;0.0000;0.0023;0.0095;0.0040;0.0000;0.0000;0.0000;nan;-1;0.1753;0.0603;0.0292;nan;nan;-1;-1;0.0000;0.0000;0.0000;0.0000
2014-12-31T05:59:00.0/2014-12-31T06:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000;0.0000;0.0075;297.9059;4.5869;0.0011;0.0000;0.0023;0.0095;0.0040;0.0000;0.0000;0.0000;nan;-1;0.1753;0.0603;0.0292;nan;nan;-1;-1;0.0000;0.0000;0.0000;0.0000
2014-12-31T06:00:00.0/2014-12-31T06:01:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000;0.0000;0.0075;297.8849;4.5861;0.0011;0.0000;0.0023;0.0095;0.0040;0.0000;0.0000;0.0000;nan;-1;0.1753;0.0603;0.0292;nan;nan;-1;-1;0.0000;0.0000;0.0000;0.0000
2014-12-31T06:01:00.0/2014-12-31T06:02:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000;0.0000;0.0075;297.8722;4.5861;0.0011;0.0000;0.0023;0.0095;0.0040;0.0000;0.0000;0.0000;nan;-1;0.1753;0.0603;0.0292;nan;nan;-1;-1;0.0000;0.0000;0.0000;0.0000
2014-12-31T06:02:00.0/2014-12-31T06:03:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000;0.0000;0.0075;297.8595;4.5860;0.0011;0.0000;0.0023;0.0095;0.0040;0.0000;0.0000;0.0000;nan;-1;0.1753;0.0603;0.0292;nan;nan;-1;-1;0.0000;0.0000;0.0000;0.0000
2014-12-31T06:03:00.0/2014-12-31T06:04:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000;0.0000;0.0075;297.8468;4.5859;0.0011;0.0000;0.0023;0.0095;0.0040;0.0000;0.0000;0.0000;nan;-1;0.1753;0.0603;0.0292;nan;nan;-1;-1;0.0000;0.0000;0.0000;0.0000
2014-12-31T06:04:00.0/2014-12-31T06:05:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000;0.0000;0.0075;297.8341;4.5858;0.0011;0.0000;0.0023;0.0095;0.0040;0.0000;0.0000;0.0000;nan;-1;0.1753;0.0603;0.0292;nan;nan;-1;-1;0.0000;0.0000;0.0000;0.0000
2014-12-31T06:05:00.0/2014-12-31T06:06:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000;0.0000;0.0075;297.8214;4.5857;0.0011;0.0000;0.0023;0.0095;0.0040;0.0000;0.0000;0.0000;nan;-1;0.1753;0.0603;0.0292;nan;nan;-1;-1;0.0000;0.0000;0.0000;0.0000
2014-12-31T06:06:00.0/2014-12-31T06:07:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000;0.0000;0.0075;297.8087;4.5856;0.0011;0.0000;0.0023;0.0095;0.0040;0.0000;0.0000;0.0000;nan;-1;0.1753;0.0603;0.0292;nan;nan;-1;-1;0.0000;0.0000;0.0000;0.0000
2014-12-31T06:07:00.0/2014-12-31T06:08:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000;0.0000;0.0075;297.7960;4.5855;0.0011;0.0000;0.0023;0.0095;0.0040;0.0000;0.0000;0.0000;nan;-1;0.1753;0.0603;0.0292;nan;nan;-1;-1;0.0000;0.0000;0.0000;0.0000
2014-12-31T06:08:00.0/2014-12-31T06:09:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000;0.0000;0.0075;297.7834;4.5854;0.0011;0.0000;0.0023;0.0095;0.0040;0.0000;0.0000;0.0000;nan;-1;0.1753;0.0603;0.0292;nan;nan;-1;-1;0.0000;0.0000;0.0000;0.0000
2014-12-31T06:09:00.0/2014-12-31T06:10:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000;0.0000;0.0075;297.7707;4.5854;0.0011;0.0000;0.0023;0.0095;0.0040;0.0000;0.0000;0.0000;nan;-1;0.1753;0.0603;0.0292;nan;nan;-1;-1;0.0000;0.0000;0.0000;0.0000
